interaction_id,user_id,product_id,product_name,category_id,category_name,product_type,searched_size,size_available,is_preferred_category,search_frequency_in_category,is_in_favorites,added_to_favorites,prix,stock,product_status,is_clicked,click_duration_seconds,is_purchased,recommendation_score,interaction_time
2552,126,44,Gants Cycliste,6,Cyclisme,accessoire,L/XL,True,True,4,False,False,32.33,150,EN_ARRIVAGE,False,0,False,73.56,2024-05-24 05:24:00
2553,126,42,Cuissard Gel Pad,6,Cyclisme,vetement,M,True,True,5,False,False,102.9,121,EN_STOCK,True,148,True,77.77,2024-10-03 08:59:00
2554,126,52,Bandages 4.5m x2,7,Boxe,accessoire,Unique,True,True,2,True,True,11.56,179,EN_STOCK,False,0,False,74.15,2025-02-07 16:21:00
2555,126,51,Protege-dents Custom,7,Boxe,accessoire,S/M,True,True,3,True,True,16.25,168,RUPTURE_DE_STOCK,True,148,False,71.54,2024-06-11 02:40:00
2556,126,43,Maillot Respirant,6,Cyclisme,vetement,M,True,True,6,False,False,59.25,24,EN_STOCK,True,81,False,86.75,2024-01-03 17:29:00
2557,126,1,Ballon Match Pro,1,Football,equipement,Pro,True,False,1,False,False,38.86,75,EN_STOCK,False,0,False,42.16,2024-03-05 23:53:00
2558,126,52,Bandages 4.5m x2,7,Boxe,accessoire,L/XL,True,True,4,True,False,11.56,179,EN_STOCK,False,0,False,95.65,2025-05-01 15:50:00
2559,126,50,Sac de Frappe 120cm,7,Boxe,equipement,Junior,True,True,5,False,False,183.37,196,RUPTURE_DE_STOCK,True,40,False,73.79,2024-09-03 20:32:00
2560,126,26,Montre GPS Sport,4,Running,accessoire,Unique,True,False,1,False,False,200.35,37,EN_ARRIVAGE,True,118,False,30.8,2024-03-15 02:03:00
2561,126,36,Plaquettes Nage,5,Natation,accessoire,Unique,True,False,1,False,False,17.25,159,EN_STOCK,False,0,False,34.93,2024-09-07 06:56:00
2562,126,46,Bidon Isotherme,6,Cyclisme,accessoire,L/XL,True,True,7,True,False,18.5,184,EN_STOCK,False,0,False,100,2024-12-20 21:28:00
2563,126,13,Bandeau Elastique,2,Basketball,accessoire,L/XL,True,False,2,False,False,8.22,9,EN_STOCK,False,0,False,44.34,2025-04-07 13:59:00
2564,126,50,Sac de Frappe 120cm,7,Boxe,equipement,Standard,True,True,6,False,False,183.37,196,RUPTURE_DE_STOCK,False,0,False,71.65,2024-07-23 12:49:00
2565,126,49,Gants 12oz Pro,7,Boxe,accessoire,L/XL,True,True,7,False,False,88.53,195,EN_STOCK,False,0,False,86.09,2024-04-30 06:18:00
2566,126,3,Maillot Training,1,Football,vetement,M,True,False,2,False,False,63.04,69,RUPTURE_DE_STOCK,True,77,False,38.13,2024-12-11 12:43:00
2567,126,26,Montre GPS Sport,4,Running,accessoire,S/M,True,False,2,False,False,200.35,37,EN_ARRIVAGE,False,0,False,32.24,2024-04-03 04:53:00
2568,126,45,Compteur GPS Velo,6,Cyclisme,accessoire,Unique,True,True,8,False,False,226.99,105,EN_STOCK,False,0,False,84.84,2024-07-04 22:18:00
2569,126,47,Lumieres LED Set,6,Cyclisme,accessoire,Unique,True,True,9,True,True,33.46,26,EN_STOCK,True,168,False,87.62,2025-04-28 10:02:00
2570,126,13,Bandeau Elastique,2,Basketball,accessoire,Unique,True,False,3,False,False,8.22,9,EN_STOCK,False,0,False,39.69,2025-04-10 04:26:00
2571,127,11,Maillot Reversible,2,Basketball,vetement,XS,True,True,1,False,False,56.58,56,EN_STOCK,False,0,False,68.61,2025-03-08 14:58:00
2572,127,60,Kettlebell 16kg,8,Fitness,equipement,Junior,True,True,1,False,False,51.41,110,EN_STOCK,True,57,False,66.19,2024-11-03 05:06:00
2573,127,64,Shaker Proteine 700ml,8,Fitness,accessoire,L/XL,True,True,2,False,False,10.44,191,EN_STOCK,True,67,False,66.91,2025-04-18 13:40:00
2574,127,60,Kettlebell 16kg,8,Fitness,equipement,Junior,True,True,3,False,False,51.41,110,EN_STOCK,True,131,False,69.23,2024-07-27 13:23:00
2575,127,13,Bandeau Elastique,2,Basketball,accessoire,S/M,True,True,2,False,False,8.22,9,EN_STOCK,True,156,False,71.39,2024-09-12 21:08:00
2576,127,9,Ballon Indoor/Outdoor,2,Basketball,equipement,Pro,True,True,3,True,True,39.61,163,EN_ARRIVAGE,False,0,False,72.81,2024-10-06 12:42:00
2577,127,63,Gants Musculation,8,Fitness,accessoire,Unique,True,True,4,False,False,23.66,195,EN_STOCK,False,0,False,75.2,2024-06-22 08:13:00
2578,127,64,Shaker Proteine 700ml,8,Fitness,accessoire,Unique,True,True,5,False,False,10.44,191,EN_STOCK,False,0,False,79.01,2025-03-26 20:44:00
2579,127,31,Chaussettes Anti-ampoules,4,Running,vetement,XS,True,False,1,False,False,18.64,115,EN_STOCK,False,0,False,37.21,2024-04-21 12:38:00
2580,127,26,Montre GPS Sport,4,Running,accessoire,Unique,True,False,2,False,False,200.35,37,EN_ARRIVAGE,True,14,False,26.89,2024-09-26 19:37:00
2581,128,10,Chaussures High-Top,2,Basketball,chaussure,42,True,True,1,True,True,155.35,158,EN_ARRIVAGE,False,0,False,61.54,2024-09-26 20:14:00
2582,128,10,Chaussures High-Top,2,Basketball,chaussure,38,True,True,2,True,False,155.35,158,EN_ARRIVAGE,True,51,False,79.81,2024-01-26 19:47:00
2583,128,12,Short Respirant,2,Basketball,vetement,L,True,True,3,False,False,43.9,77,EN_STOCK,True,111,False,73.25,2024-11-25 00:32:00
2584,128,11,Maillot Reversible,2,Basketball,vetement,XXL,True,True,4,False,False,56.58,56,EN_STOCK,False,0,False,73.37,2024-06-27 18:19:00
2585,128,33,Maillot Competition,5,Natation,vetement,XS,True,False,1,False,False,66.55,164,EN_ARRIVAGE,False,0,False,36.72,2024-04-22 02:53:00
2586,128,12,Short Respirant,2,Basketball,vetement,XXL,True,True,5,False,False,43.9,77,EN_STOCK,True,59,False,78.49,2024-01-05 19:27:00
2587,128,32,Lunettes Sport UV,4,Running,accessoire,L/XL,True,True,1,True,True,36.97,200,EN_ARRIVAGE,False,0,False,63.04,2024-10-26 03:47:00
2588,128,12,Short Respirant,2,Basketball,vetement,XXL,True,True,6,False,False,43.9,77,EN_STOCK,False,0,False,82.08,2025-01-22 23:06:00
2589,128,15,Genouilleres Pro,2,Basketball,accessoire,S/M,True,True,7,False,False,28.37,190,EN_STOCK,True,131,False,86.9,2024-03-05 21:33:00
2590,128,31,Chaussettes Anti-ampoules,4,Running,vetement,L,True,True,2,False,False,18.64,115,EN_STOCK,False,0,False,71.45,2024-01-13 02:46:00
2591,128,32,Lunettes Sport UV,4,Running,accessoire,S/M,True,True,3,True,False,36.97,200,EN_ARRIVAGE,True,113,False,80.72,2024-08-15 16:53:00
2592,128,28,Brassiere Running,4,Running,vetement,XXL,True,True,4,False,False,28.25,60,EN_STOCK,False,0,False,75.97,2024-06-15 05:11:00
2593,128,32,Lunettes Sport UV,4,Running,accessoire,S/M,True,True,5,True,False,36.97,200,EN_ARRIVAGE,True,86,False,90.81,2024-02-24 04:20:00
2594,128,16,Sac a Dos Basket,2,Basketball,accessoire,S/M,True,True,8,False,False,60.14,186,EN_STOCK,True,159,False,81.52,2024-01-13 17:53:00
2595,128,9,Ballon Indoor/Outdoor,2,Basketball,equipement,Standard,True,True,9,False,False,39.61,163,EN_ARRIVAGE,True,79,True,75.29,2025-04-01 12:21:00
2596,128,26,Montre GPS Sport,4,Running,accessoire,Unique,True,True,6,False,False,200.35,37,EN_ARRIVAGE,False,0,False,73.9,2024-07-21 11:51:00
2597,128,10,Chaussures High-Top,2,Basketball,chaussure,38,True,True,10,True,False,155.35,158,EN_ARRIVAGE,True,114,True,93.42,2025-03-22 20:23:00
2598,129,29,Ceinture Hydratation,4,Running,accessoire,S/M,True,True,1,False,False,27.97,32,EN_STOCK,False,0,False,68.94,2024-08-16 17:53:00
2599,129,45,Compteur GPS Velo,6,Cyclisme,accessoire,L/XL,True,False,1,False,False,226.99,105,EN_STOCK,True,64,False,32.63,2025-01-31 04:37:00
2600,129,26,Montre GPS Sport,4,Running,accessoire,L/XL,True,True,2,False,False,200.35,37,EN_ARRIVAGE,True,8,True,64.77,2025-03-03 20:02:00
2601,129,25,Chaussures Amorti Max,4,Running,chaussure,38,True,True,3,False,False,193.03,59,EN_STOCK,True,51,True,70.43,2024-07-27 19:13:00
2602,129,72,Protege-doigts,9,Volleyball,accessoire,Unique,True,False,1,False,False,18.52,190,EN_STOCK,False,0,False,36.84,2024-01-07 15:40:00
2603,129,29,Ceinture Hydratation,4,Running,accessoire,Unique,True,True,4,False,False,27.97,32,EN_STOCK,False,0,False,81.05,2024-05-12 22:51:00
2604,129,28,Brassiere Running,4,Running,vetement,S,True,True,5,False,False,28.25,60,EN_STOCK,True,11,False,82.93,2025-03-28 22:05:00
2605,129,36,Plaquettes Nage,5,Natation,accessoire,S/M,True,False,1,False,False,17.25,159,EN_STOCK,False,0,False,36.91,2024-11-01 11:57:00
2606,129,29,Ceinture Hydratation,4,Running,accessoire,Unique,True,True,6,False,False,27.97,32,EN_STOCK,True,131,False,85.2,2024-06-04 08:23:00
2607,129,26,Montre GPS Sport,4,Running,accessoire,S/M,True,True,7,False,False,200.35,37,EN_ARRIVAGE,True,145,False,73.81,2024-08-02 11:59:00
2608,129,26,Montre GPS Sport,4,Running,accessoire,L/XL,True,True,8,False,False,200.35,37,EN_ARRIVAGE,True,55,False,77.48,2025-03-14 07:42:00
2609,130,27,Legging Compression,4,Running,vetement,L,True,True,1,False,False,71.94,28,EN_STOCK,False,0,False,65.16,2024-09-22 10:15:00
2610,130,80,Protege-dents Sport,10,Handball,accessoire,S/M,True,True,1,True,True,17.96,151,EN_STOCK,True,135,False,66.65,2024-03-22 20:26:00
2611,130,79,Sac Sport 50L,10,Handball,accessoire,L/XL,True,True,2,True,True,39.39,17,EN_STOCK,False,0,False,68.18,2024-05-04 23:27:00
2612,130,44,Gants Cycliste,6,Cyclisme,accessoire,L/XL,True,False,1,False,False,32.33,150,EN_ARRIVAGE,True,83,False,28.32,2024-01-31 11:46:00
2613,130,21,Chaussures Court Clay,3,Tennis,chaussure,39,True,True,1,False,False,107.38,31,EN_ARRIVAGE,False,0,False,54.65,2024-01-27 14:12:00
2614,130,76,Short Stretch,10,Handball,vetement,L,True,True,3,False,False,26.28,194,EN_STOCK,True,130,False,75.97,2024-10-29 10:17:00
2615,130,25,Chaussures Amorti Max,4,Running,chaussure,39,True,True,2,False,False,193.03,59,EN_STOCK,True,40,False,70.25,2024-02-26 11:02:00
2616,130,73,Ballon Resine T3,10,Handball,equipement,Standard,True,True,4,True,True,33.52,162,EN_STOCK,True,52,False,81.92,2024-04-17 10:14:00
2617,130,18,Balles Championship x4,3,Tennis,equipement,Standard,True,True,2,False,False,10.6,94,EN_STOCK,False,0,False,71.97,2024-12-16 07:52:00
2618,130,30,Veste Coupe-vent,4,Running,vetement,L,True,True,3,True,True,105.54,121,EN_STOCK,False,0,False,71.97,2024-03-13 07:42:00
2619,130,21,Chaussures Court Clay,3,Tennis,chaussure,40,True,True,3,True,True,107.38,31,EN_ARRIVAGE,True,122,False,63.01,2024-08-10 21:24:00
2620,130,45,Compteur GPS Velo,6,Cyclisme,accessoire,Unique,True,False,2,False,False,226.99,105,EN_STOCK,False,0,False,37.92,2024-09-10 07:33:00
2621,130,78,Resine Grip 200ml,10,Handball,accessoire,S/M,True,True,5,True,True,11.2,159,EN_STOCK,False,0,False,77.93,2025-01-22 13:02:00
2622,130,11,Maillot Reversible,2,Basketball,vetement,L,True,False,1,False,False,56.58,56,EN_STOCK,True,175,False,36.24,2024-06-04 11:53:00
2623,130,76,Short Stretch,10,Handball,vetement,XXL,True,True,6,True,True,26.28,194,EN_STOCK,False,0,False,78.31,2024-04-05 17:54:00
2624,130,28,Brassiere Running,4,Running,vetement,L,True,True,4,False,False,28.25,60,EN_STOCK,True,40,False,74.5,2025-03-01 15:23:00
2625,130,22,Jupe/Short Sport,3,Tennis,vetement,M,True,True,4,True,True,33.83,54,EN_STOCK,True,113,True,80.83,2024-03-01 16:50:00
2626,130,27,Legging Compression,4,Running,vetement,L,True,True,5,False,False,71.94,28,EN_STOCK,True,151,True,81.21,2024-08-08 07:01:00
2627,130,31,Chaussettes Anti-ampoules,4,Running,vetement,XL,True,True,6,False,False,18.64,115,EN_STOCK,True,131,False,81.36,2024-01-17 22:21:00
2628,130,76,Short Stretch,10,Handball,vetement,L,True,True,7,True,False,26.28,194,EN_STOCK,True,178,False,100,2024-08-02 14:14:00
2629,130,19,Sac Raquettes 6R,3,Tennis,accessoire,Unique,True,True,5,False,False,98.21,25,EN_ARRIVAGE,True,140,False,72.8,2024-01-20 09:32:00
2630,131,12,Short Respirant,2,Basketball,vetement,XXL,True,False,1,False,False,43.9,77,EN_STOCK,True,160,False,34.52,2024-07-24 09:23:00
2631,131,35,Bonnet Silicone,5,Natation,accessoire,L/XL,True,True,1,True,True,8.36,20,EN_STOCK,False,0,False,64.76,2024-05-10 04:30:00
2632,131,64,Shaker Proteine 700ml,8,Fitness,accessoire,S/M,True,True,1,True,True,10.44,191,EN_STOCK,False,0,False,67.67,2025-01-02 10:18:00
2633,131,37,Pull Buoy Pro,5,Natation,equipement,Pro,True,True,2,False,False,14.85,152,EN_STOCK,False,0,False,68.59,2024-12-28 06:41:00
2634,131,62,Banc Musculation,8,Fitness,equipement,Junior,True,True,2,False,False,258.43,14,EN_STOCK,True,14,False,70.15,2024-12-06 18:30:00
2635,131,34,Lunettes Miroir,5,Natation,accessoire,S/M,True,True,3,False,False,36.7,109,EN_STOCK,True,154,True,69.16,2024-08-27 19:08:00
2636,131,58,Tapis Yoga Premium,8,Fitness,equipement,Standard,True,True,3,True,True,41.24,20,EN_STOCK,True,33,False,71.14,2024-11-10 02:47:00
2637,131,40,Sac Etanche 30L,5,Natation,accessoire,Unique,True,True,4,True,True,35.23,116,EN_STOCK,True,30,False,80.2,2024-10-17 02:50:00
2638,131,32,Lunettes Sport UV,4,Running,accessoire,S/M,True,True,1,False,False,36.97,200,EN_ARRIVAGE,True,11,False,65.78,2024-12-15 14:31:00
2639,131,37,Pull Buoy Pro,5,Natation,equipement,Standard,True,True,5,False,False,14.85,152,EN_STOCK,False,0,False,83.5,2024-02-11 11:55:00
2640,131,61,Corde Battle Rope 12m,8,Fitness,equipement,Standard,True,True,4,True,True,83.45,170,EN_STOCK,False,0,False,72.51,2024-03-08 20:24:00
2641,131,67,Chaussures Indoor,9,Volleyball,chaussure,40,True,False,1,False,False,113.44,80,EN_STOCK,False,0,False,32.94,2025-03-30 06:47:00
2642,131,45,Compteur GPS Velo,6,Cyclisme,accessoire,Unique,True,False,1,False,False,226.99,105,EN_STOCK,False,0,False,29.7,2024-07-23 14:48:00
2643,131,25,Chaussures Amorti Max,4,Running,chaussure,40,True,True,2,True,True,193.03,59,EN_STOCK,False,0,False,67.05,2024-07-27 21:44:00
2644,131,61,Corde Battle Rope 12m,8,Fitness,equipement,Pro,True,True,5,True,False,83.45,170,EN_STOCK,False,0,False,90.69,2024-03-15 07:50:00
2645,131,34,Lunettes Miroir,5,Natation,accessoire,Unique,True,True,6,False,False,36.7,109,EN_STOCK,True,145,False,78.76,2024-02-06 01:55:00
2646,131,13,Bandeau Elastique,2,Basketball,accessoire,Unique,True,False,2,False,False,8.22,9,EN_STOCK,False,0,False,38.45,2024-02-21 17:19:00
2647,131,26,Montre GPS Sport,4,Running,accessoire,Unique,True,True,3,False,False,200.35,37,EN_ARRIVAGE,False,0,False,64.35,2024-04-30 05:02:00
2648,131,26,Montre GPS Sport,4,Running,accessoire,L/XL,True,True,4,False,False,200.35,37,EN_ARRIVAGE,False,0,False,69.31,2024-09-24 03:46:00
2649,131,53,Corde a Sauter Speed,7,Boxe,equipement,Junior,True,False,1,False,False,24.38,46,EN_ARRIVAGE,True,142,False,32.15,2024-12-07 21:05:00
2650,131,40,Sac Etanche 30L,5,Natation,accessoire,Unique,True,True,7,True,False,35.23,116,EN_STOCK,True,124,False,100,2024-10-30 22:19:00
2651,132,11,Maillot Reversible,2,Basketball,vetement,M,True,True,1,True,True,56.58,56,EN_STOCK,True,70,False,63.23,2024-01-26 15:58:00
2652,132,79,Sac Sport 50L,10,Handball,accessoire,Unique,True,True,1,False,False,39.39,17,EN_STOCK,True,12,False,65.69,2025-03-05 19:20:00
2653,132,80,Protege-dents Sport,10,Handball,accessoire,Unique,True,True,2,False,False,17.96,151,EN_STOCK,True,33,False,71.29,2024-02-11 19:16:00
2654,132,39,Serviette Microfibre XL,5,Natation,accessoire,S/M,True,False,1,False,False,29.0,55,EN_STOCK,False,0,False,35.6,2024-11-06 15:09:00
2655,132,14,Panier Portable,2,Basketball,equipement,Standard,True,True,2,False,False,169.71,137,EN_STOCK,False,0,False,69.23,2024-09-12 02:15:00
2656,132,18,Balles Championship x4,3,Tennis,equipement,Pro,True,True,1,False,False,10.6,94,EN_STOCK,True,111,False,70.55,2024-05-03 18:22:00
2657,132,79,Sac Sport 50L,10,Handball,accessoire,S/M,True,True,3,False,False,39.39,17,EN_STOCK,True,61,False,78.24,2024-09-10 06:29:00
2658,132,24,Casquette UV Protect,3,Tennis,accessoire,L/XL,True,True,2,True,True,22.56,195,EN_STOCK,False,0,False,68.86,2024-03-12 06:43:00
2659,132,21,Chaussures Court Clay,3,Tennis,chaussure,39,True,True,3,False,False,107.38,31,EN_ARRIVAGE,False,0,False,62.02,2024-03-31 15:27:00
2660,132,73,Ballon Resine T3,10,Handball,equipement,Standard,True,True,4,True,True,33.52,162,EN_STOCK,True,122,False,81.51,2024-06-01 05:40:00
2661,132,11,Maillot Reversible,2,Basketball,vetement,M,True,True,3,True,False,56.58,56,EN_STOCK,True,141,False,86.27,2024-04-16 13:16:00
2662,132,15,Genouilleres Pro,2,Basketball,accessoire,S/M,True,True,4,False,False,28.37,190,EN_STOCK,False,0,False,75.77,2024-09-18 15:59:00
2663,132,12,Short Respirant,2,Basketball,vetement,M,True,True,5,False,False,43.9,77,EN_STOCK,True,179,False,77.78,2024-07-24 23:14:00
2664,132,78,Resine Grip 200ml,10,Handball,accessoire,L/XL,True,True,5,True,True,11.2,159,EN_STOCK,False,0,False,84.76,2025-05-03 22:38:00
2665,132,19,Sac Raquettes 6R,3,Tennis,accessoire,S/M,True,True,4,True,True,98.21,25,EN_ARRIVAGE,True,158,True,76.35,2025-04-09 08:03:00
2666,132,19,Sac Raquettes 6R,3,Tennis,accessoire,L/XL,True,True,5,True,False,98.21,25,EN_ARRIVAGE,True,48,True,85.94,2024-03-21 08:30:00
2667,132,73,Ballon Resine T3,10,Handball,equipement,Junior,True,True,6,True,False,33.52,162,EN_STOCK,True,154,False,98.36,2025-04-29 12:41:00
2668,132,14,Panier Portable,2,Basketball,equipement,Pro,True,True,6,False,False,169.71,137,EN_STOCK,False,0,False,77.48,2025-01-07 16:41:00
2669,132,24,Casquette UV Protect,3,Tennis,accessoire,S/M,True,True,6,True,False,22.56,195,EN_STOCK,True,158,True,98.82,2024-03-23 04:06:00
2670,132,77,Genouilleres Impact,10,Handball,accessoire,L/XL,True,True,7,False,False,36.11,144,EN_STOCK,False,0,False,88.54,2024-07-01 16:47:00
2671,132,18,Balles Championship x4,3,Tennis,equipement,Junior,True,True,7,False,False,10.6,94,EN_STOCK,True,166,False,84.33,2025-03-19 22:20:00
2672,132,74,Chaussures Indoor Pro,10,Handball,chaussure,41,True,True,8,False,False,137.81,89,EN_STOCK,True,123,False,83.29,2024-06-29 14:52:00
2673,132,10,Chaussures High-Top,2,Basketball,chaussure,39,True,True,7,False,False,155.35,158,EN_ARRIVAGE,True,129,False,73.05,2024-02-15 18:53:00
2674,132,68,Filet Competition,9,Volleyball,equipement,Pro,True,False,1,False,False,173.2,106,EN_STOCK,False,0,False,35.11,2025-03-30 18:03:00
2675,132,73,Ballon Resine T3,10,Handball,equipement,Junior,True,True,9,True,False,33.52,162,EN_STOCK,True,8,False,100,2024-08-06 15:22:00
2676,132,19,Sac Raquettes 6R,3,Tennis,accessoire,Unique,True,True,8,True,False,98.21,25,EN_ARRIVAGE,False,0,False,93.89,2024-12-19 06:26:00
2677,132,31,Chaussettes Anti-ampoules,4,Running,vetement,M,True,False,1,False,False,18.64,115,EN_STOCK,False,0,False,39.14,2024-05-17 18:02:00
2678,132,6,Short Match,1,Football,vetement,M,True,False,1,False,False,36.89,185,EN_STOCK,True,126,False,39.02,2024-11-03 11:47:00
2679,132,22,Jupe/Short Sport,3,Tennis,vetement,M,True,True,9,False,False,33.83,54,EN_STOCK,True,65,False,83.42,2024-10-07 03:09:00
2680,132,12,Short Respirant,2,Basketball,vetement,S,True,True,8,False,False,43.9,77,EN_STOCK,True,92,True,81.45,2024-02-05 19:44:00
2681,133,5,Gants Gardien Pro,1,Football,accessoire,S/M,True,True,1,False,False,82.72,19,EN_STOCK,False,0,False,71.68,2024-02-24 22:11:00
2682,133,52,Bandages 4.5m x2,7,Boxe,accessoire,Unique,True,True,1,True,True,11.56,179,EN_STOCK,False,0,False,64.22,2024-11-02 08:22:00
2683,133,5,Gants Gardien Pro,1,Football,accessoire,S/M,True,True,2,False,False,82.72,19,EN_STOCK,True,60,False,68.34,2024-01-05 15:38:00
2684,133,54,Casque Sparring,7,Boxe,accessoire,L/XL,True,True,2,False,False,58.43,189,EN_STOCK,False,0,False,66.46,2024-06-05 11:56:00
2685,133,69,Maillot Equipe,9,Volleyball,vetement,L,True,False,1,False,False,51.31,43,RUPTURE_DE_STOCK,False,0,False,34.3,2024-01-17 17:47:00
2686,133,2,Crampons Elite,1,Football,chaussure,41,True,True,3,False,False,117.04,138,EN_ARRIVAGE,False,0,False,65.36,2025-04-29 02:26:00
2687,133,2,Crampons Elite,1,Football,chaussure,41,True,True,4,False,False,117.04,138,EN_ARRIVAGE,True,114,False,71.63,2024-03-10 03:30:00
2688,133,53,Corde a Sauter Speed,7,Boxe,equipement,Junior,True,True,3,False,False,24.38,46,EN_ARRIVAGE,True,38,False,71.06,2025-01-11 08:06:00
2689,133,52,Bandages 4.5m x2,7,Boxe,accessoire,Unique,True,True,4,True,False,11.56,179,EN_STOCK,False,0,False,91.12,2024-04-04 23:15:00
2690,133,33,Maillot Competition,5,Natation,vetement,L,True,True,1,False,False,66.55,164,EN_ARRIVAGE,False,0,False,63.44,2024-05-17 05:18:00
2691,133,71,Sac Ballons,9,Volleyball,accessoire,S/M,True,False,2,False,False,32.25,150,EN_STOCK,False,0,False,37.55,2024-01-16 05:44:00
2692,133,33,Maillot Competition,5,Natation,vetement,M,True,True,2,False,False,66.55,164,EN_ARRIVAGE,True,28,True,65.39,2024-08-06 21:04:00
2693,133,54,Casque Sparring,7,Boxe,accessoire,S/M,True,True,5,True,True,58.43,189,EN_STOCK,False,0,False,75.08,2024-06-07 15:22:00
2694,133,50,Sac de Frappe 120cm,7,Boxe,equipement,Junior,True,True,6,False,False,183.37,196,RUPTURE_DE_STOCK,True,167,True,72.67,2024-02-17 21:40:00
2695,133,51,Protege-dents Custom,7,Boxe,accessoire,S/M,True,True,7,False,False,16.25,168,RUPTURE_DE_STOCK,False,0,False,83.6,2024-02-06 00:41:00
2696,134,77,Genouilleres Impact,10,Handball,accessoire,Unique,True,True,1,True,True,36.11,144,EN_STOCK,False,0,False,70.49,2024-11-20 05:15:00
2697,134,79,Sac Sport 50L,10,Handball,accessoire,L/XL,True,True,2,False,False,39.39,17,EN_STOCK,False,0,False,72.64,2025-01-31 05:36:00
2698,134,79,Sac Sport 50L,10,Handball,accessoire,Unique,True,True,3,False,False,39.39,17,EN_STOCK,True,21,False,74.69,2025-01-21 06:38:00
2699,134,77,Genouilleres Impact,10,Handball,accessoire,Unique,True,True,4,True,False,36.11,144,EN_STOCK,True,43,True,89.8,2024-07-12 13:43:00
2700,134,77,Genouilleres Impact,10,Handball,accessoire,S/M,True,True,5,True,False,36.11,144,EN_STOCK,False,0,False,91.91,2024-12-11 16:34:00
2701,134,77,Genouilleres Impact,10,Handball,accessoire,Unique,True,True,6,True,False,36.11,144,EN_STOCK,True,139,False,97.73,2025-04-07 19:16:00
2702,134,65,Ballon Officiel V5,9,Volleyball,equipement,Standard,True,False,1,False,False,53.3,58,EN_STOCK,False,0,False,40.76,2024-05-27 05:18:00
2703,134,79,Sac Sport 50L,10,Handball,accessoire,L/XL,True,True,7,True,True,39.39,17,EN_STOCK,True,92,True,89.45,2024-06-23 00:36:00
2704,134,21,Chaussures Court Clay,3,Tennis,chaussure,43,True,False,1,False,False,107.38,31,EN_ARRIVAGE,False,0,False,29.09,2025-04-16 15:53:00
2705,134,76,Short Stretch,10,Handball,vetement,XXL,True,True,8,True,True,26.28,194,EN_STOCK,True,113,True,88.07,2024-11-03 03:53:00
2706,134,52,Bandages 4.5m x2,7,Boxe,accessoire,S/M,True,False,1,False,False,11.56,179,EN_STOCK,False,0,False,33.45,2025-02-14 17:33:00
2707,134,78,Resine Grip 200ml,10,Handball,accessoire,S/M,True,True,9,True,True,11.2,159,EN_STOCK,True,121,True,81.36,2024-05-25 23:46:00
2708,134,79,Sac Sport 50L,10,Handball,accessoire,L/XL,True,True,10,True,False,39.39,17,EN_STOCK,True,155,False,100,2024-10-23 08:29:00
2709,134,80,Protege-dents Sport,10,Handball,accessoire,L/XL,True,True,11,True,True,17.96,151,EN_STOCK,True,115,False,88.53,2024-05-13 19:28:00
2710,134,11,Maillot Reversible,2,Basketball,vetement,XXL,True,False,1,False,False,56.58,56,EN_STOCK,False,0,False,40.59,2024-05-13 22:59:00
2711,134,14,Panier Portable,2,Basketball,equipement,Standard,True,False,2,False,False,169.71,137,EN_STOCK,False,0,False,34.92,2024-08-02 13:46:00
2712,135,34,Lunettes Miroir,5,Natation,accessoire,L/XL,True,True,1,False,False,36.7,109,EN_STOCK,True,10,False,70.28,2024-12-05 09:16:00
2713,135,36,Plaquettes Nage,5,Natation,accessoire,S/M,True,True,2,False,False,17.25,159,EN_STOCK,False,0,False,72.94,2025-03-30 20:27:00
2714,135,33,Maillot Competition,5,Natation,vetement,M,True,True,3,False,False,66.55,164,EN_ARRIVAGE,False,0,False,67.24,2025-02-04 13:26:00
2715,135,74,Chaussures Indoor Pro,10,Handball,chaussure,41,True,False,1,False,False,137.81,89,EN_STOCK,False,0,False,32.84,2024-03-10 22:47:00
2716,135,23,Cordage Multifilament,3,Tennis,accessoire,L/XL,True,False,1,False,False,16.5,85,EN_STOCK,False,0,False,37.35,2024-12-25 17:37:00
2717,135,40,Sac Etanche 30L,5,Natation,accessoire,Unique,True,True,4,False,False,35.23,116,EN_STOCK,True,38,False,75.01,2024-12-15 07:34:00
2718,135,39,Serviette Microfibre XL,5,Natation,accessoire,L/XL,True,True,5,False,False,29.0,55,EN_STOCK,True,82,False,76.72,2024-11-18 13:48:00
2719,135,67,Chaussures Indoor,9,Volleyball,chaussure,39,True,False,1,False,False,113.44,80,EN_STOCK,False,0,False,33.73,2024-07-27 17:55:00
2720,135,36,Plaquettes Nage,5,Natation,accessoire,S/M,True,True,6,True,True,17.25,159,EN_STOCK,True,26,True,83.12,2025-01-26 04:28:00
2721,135,38,Palmes Courtes,5,Natation,equipement,Junior,True,True,7,True,True,44.1,25,EN_STOCK,True,58,True,89.67,2025-04-16 16:55:00
2722,135,40,Sac Etanche 30L,5,Natation,accessoire,S/M,True,True,8,True,True,35.23,116,EN_STOCK,False,0,False,85.24,2024-04-20 12:20:00
2723,135,36,Plaquettes Nage,5,Natation,accessoire,L/XL,True,True,9,True,False,17.25,159,EN_STOCK,True,179,True,99.22,2024-11-17 19:16:00
2724,135,36,Plaquettes Nage,5,Natation,accessoire,Unique,True,True,10,True,False,17.25,159,EN_STOCK,True,43,True,96.05,2024-07-08 14:43:00
