click_id,user_id,product_id,product_name,sponsor_id,sponsor_name,category_name,is_clicked,is_purchased,click_duration_seconds,sponsored_position,session_id,bid_amount,relevance_score,clicked_at,category_name_encoded,sponsor_name_encoded,product_name_encoded
1522,146,55,Chaussures Boxe,34,Cleto Reyes,Boxe,1,0,67,1,sess_45885,6.64,32.38,2024-10-07 04:42:00,1,10,16
1523,7,55,Chaussures Boxe,34,Cleto Reyes,Boxe,0,0,0,4,sess_39600,6.64,22.45,2024-04-22 07:56:00,1,10,16
1524,56,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,1,1,161,2,sess_82918,6.29,1.24,2024-09-04 14:26:00,1,10,26
1525,142,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,1,0,107,5,sess_60738,6.29,19.22,2024-11-17 18:56:00,1,10,26
1526,67,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,1,1,65,3,sess_20097,6.29,80.34,2024-06-12 17:22:00,1,10,26
1527,35,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,0,0,0,3,sess_26877,6.29,85.99,2024-05-06 17:37:00,1,10,26
1528,25,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,0,0,0,5,sess_55657,6.29,70.84,2024-02-23 19:14:00,1,10,26
1529,142,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,0,0,0,2,sess_67392,6.29,46.53,2024-01-28 14:39:00,1,10,26
1530,128,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,0,0,0,5,sess_68781,6.29,43.62,2024-03-28 00:35:00,1,10,26
1531,144,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,1,0,21,1,sess_46187,6.29,89.58,2024-12-15 11:04:00,1,10,26
1532,146,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,0,0,0,3,sess_66469,6.29,94.74,2024-12-31 19:31:00,1,10,26
1533,35,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,0,0,0,4,sess_49932,6.29,21.52,2024-10-02 22:43:00,1,10,26
1534,85,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,0,0,0,2,sess_80728,6.29,56.99,2025-04-29 13:09:00,1,10,26
1535,81,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,1,0,155,1,sess_18339,6.29,97.09,2024-03-02 02:39:00,1,10,26
1536,136,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,0,0,0,4,sess_33506,6.29,73.04,2024-05-07 19:49:00,1,10,26
1537,47,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,1,1,27,1,sess_99830,6.29,64.94,2024-02-18 12:36:00,1,10,26
1538,100,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,0,0,0,4,sess_22564,6.29,38.13,2025-03-09 10:11:00,1,10,26
1539,80,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,0,0,0,3,sess_34191,6.29,17.74,2024-05-09 15:05:00,1,10,26
1540,67,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,0,0,0,4,sess_54527,6.29,20.06,2024-11-27 20:05:00,1,10,26
1541,116,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,1,0,147,1,sess_22516,6.29,52.39,2024-01-31 21:23:00,1,10,26
1542,44,49,Gants 12oz Pro,34,Cleto Reyes,Boxe,1,1,103,1,sess_84459,6.29,96.36,2024-06-05 00:51:00,1,10,26
1543,96,49,Gants 12oz Pro,35,Winning Co,Boxe,1,0,51,1,sess_22709,6.65,95.57,2024-10-01 06:22:00,1,48,26
1544,40,49,Gants 12oz Pro,35,Winning Co,Boxe,1,0,50,5,sess_68340,6.65,37.42,2024-09-16 04:52:00,1,48,26
1545,8,49,Gants 12oz Pro,35,Winning Co,Boxe,0,0,0,5,sess_50850,6.65,3.88,2025-05-05 03:51:00,1,48,26
1546,75,49,Gants 12oz Pro,35,Winning Co,Boxe,1,0,30,1,sess_30349,6.65,34.91,2024-09-11 06:38:00,1,48,26
1547,87,49,Gants 12oz Pro,35,Winning Co,Boxe,1,1,119,4,sess_82674,6.65,92.86,2025-04-28 03:42:00,1,48,26
1548,17,49,Gants 12oz Pro,35,Winning Co,Boxe,1,0,130,3,sess_56965,6.65,24.62,2024-04-06 12:02:00,1,48,26
1549,16,49,Gants 12oz Pro,35,Winning Co,Boxe,0,0,0,4,sess_78136,6.65,81.09,2024-12-28 18:06:00,1,48,26
1550,24,49,Gants 12oz Pro,35,Winning Co,Boxe,1,0,138,3,sess_36336,6.65,91.19,2024-07-20 17:41:00,1,48,26
1551,73,49,Gants 12oz Pro,35,Winning Co,Boxe,0,0,0,3,sess_62984,6.65,13.55,2024-05-29 20:27:00,1,48,26
1552,112,49,Gants 12oz Pro,35,Winning Co,Boxe,1,1,148,4,sess_50094,6.65,8.24,2024-09-04 19:24:00,1,48,26
1553,128,49,Gants 12oz Pro,35,Winning Co,Boxe,0,0,0,3,sess_21689,6.65,77.08,2024-09-27 01:12:00,1,48,26
1554,79,49,Gants 12oz Pro,35,Winning Co,Boxe,0,0,0,5,sess_16285,6.65,74.79,2024-03-29 20:20:00,1,48,26
1555,137,49,Gants 12oz Pro,35,Winning Co,Boxe,1,1,142,1,sess_66859,6.65,4.72,2024-01-27 21:55:00,1,48,26
1556,131,49,Gants 12oz Pro,35,Winning Co,Boxe,1,0,16,5,sess_69930,6.65,84.92,2025-04-11 06:06:00,1,48,26
1557,48,49,Gants 12oz Pro,35,Winning Co,Boxe,1,1,57,2,sess_12043,6.65,71.24,2024-10-19 20:39:00,1,48,26
1558,12,49,Gants 12oz Pro,35,Winning Co,Boxe,0,0,0,4,sess_41508,6.65,20.6,2025-04-18 09:00:00,1,48,26
1559,85,49,Gants 12oz Pro,35,Winning Co,Boxe,0,0,0,2,sess_30437,6.65,98.71,2024-07-09 12:02:00,1,48,26
1560,37,49,Gants 12oz Pro,35,Winning Co,Boxe,0,0,0,5,sess_84781,6.65,24.62,2025-03-27 13:43:00,1,48,26
1561,80,49,Gants 12oz Pro,35,Winning Co,Boxe,1,0,109,2,sess_64216,6.65,94.03,2024-12-19 00:26:00,1,48,26
1562,97,49,Gants 12oz Pro,35,Winning Co,Boxe,1,0,69,3,sess_61834,6.65,84.26,2024-11-03 00:40:00,1,48,26
1563,11,49,Gants 12oz Pro,35,Winning Co,Boxe,0,0,0,4,sess_25109,6.65,12.89,2024-02-06 20:07:00,1,48,26
1564,41,49,Gants 12oz Pro,35,Winning Co,Boxe,0,0,0,4,sess_99247,6.65,6.65,2024-03-26 23:16:00,1,48,26
1565,102,49,Gants 12oz Pro,35,Winning Co,Boxe,1,0,32,3,sess_36493,6.65,53.63,2025-01-24 03:25:00,1,48,26
1566,143,55,Chaussures Boxe,35,Winning Co,Boxe,0,0,0,4,sess_24331,2.89,20.08,2024-01-19 15:30:00,1,48,16
1567,29,55,Chaussures Boxe,35,Winning Co,Boxe,0,0,0,2,sess_18834,2.89,3.8,2024-02-12 22:51:00,1,48,16
1568,62,55,Chaussures Boxe,35,Winning Co,Boxe,1,1,157,4,sess_76010,2.89,61.53,2025-01-28 01:42:00,1,48,16
1569,49,55,Chaussures Boxe,35,Winning Co,Boxe,1,1,44,2,sess_33006,2.89,72.49,2024-06-23 08:58:00,1,48,16
1570,90,55,Chaussures Boxe,35,Winning Co,Boxe,0,0,0,4,sess_48247,2.89,20.06,2024-07-19 12:09:00,1,48,16
1571,130,55,Chaussures Boxe,35,Winning Co,Boxe,0,0,0,1,sess_67523,2.89,22.52,2024-06-20 21:46:00,1,48,16
1572,7,55,Chaussures Boxe,35,Winning Co,Boxe,0,0,0,4,sess_31115,2.89,6.94,2024-09-27 09:35:00,1,48,16
1573,141,54,Casque Sparring,35,Winning Co,Boxe,0,0,0,3,sess_12288,3.82,5.67,2024-07-28 16:34:00,1,48,11
1574,44,54,Casque Sparring,35,Winning Co,Boxe,1,1,64,3,sess_83755,3.82,37.04,2024-01-04 12:00:00,1,48,11
1575,15,54,Casque Sparring,35,Winning Co,Boxe,1,1,165,4,sess_19689,3.82,76.87,2024-01-19 18:34:00,1,48,11
1576,6,54,Casque Sparring,35,Winning Co,Boxe,0,0,0,4,sess_60694,3.82,93.72,2024-05-24 21:39:00,1,48,11
1577,116,54,Casque Sparring,35,Winning Co,Boxe,0,0,0,2,sess_72800,3.82,68.29,2024-06-25 20:29:00,1,48,11
1578,40,54,Casque Sparring,35,Winning Co,Boxe,1,1,168,4,sess_43713,3.82,53.65,2025-01-09 05:24:00,1,48,11
1579,42,54,Casque Sparring,35,Winning Co,Boxe,1,1,15,3,sess_80975,3.82,74.0,2024-08-23 13:45:00,1,48,11
1580,59,54,Casque Sparring,35,Winning Co,Boxe,0,0,0,4,sess_64752,3.82,12.5,2024-04-16 12:26:00,1,48,11
1581,118,54,Casque Sparring,35,Winning Co,Boxe,1,0,88,4,sess_79459,3.82,44.39,2024-12-06 12:08:00,1,48,11
1582,63,62,Banc Musculation,36,Decathlon Fit,Fitness,0,0,0,2,sess_91117,1.39,71.26,2025-04-30 23:42:00,3,11,5
1583,94,62,Banc Musculation,36,Decathlon Fit,Fitness,0,0,0,4,sess_50225,1.39,54.82,2024-07-28 11:41:00,3,11,5
1584,55,62,Banc Musculation,36,Decathlon Fit,Fitness,1,0,81,4,sess_16669,1.39,14.13,2025-04-08 19:26:00,3,11,5
1585,52,62,Banc Musculation,36,Decathlon Fit,Fitness,0,0,0,2,sess_77829,1.39,33.77,2024-12-03 12:59:00,3,11,5
1586,111,62,Banc Musculation,36,Decathlon Fit,Fitness,1,1,150,2,sess_99211,1.39,94.32,2024-12-07 05:17:00,3,11,5
1587,145,62,Banc Musculation,36,Decathlon Fit,Fitness,0,0,0,2,sess_63908,1.39,64.12,2025-02-14 06:09:00,3,11,5
1588,82,62,Banc Musculation,36,Decathlon Fit,Fitness,0,0,0,4,sess_90000,1.39,24.57,2025-01-25 15:20:00,3,11,5
1589,136,62,Banc Musculation,36,Decathlon Fit,Fitness,0,0,0,1,sess_16914,1.39,67.62,2024-02-13 00:00:00,3,11,5
1590,85,62,Banc Musculation,36,Decathlon Fit,Fitness,0,0,0,1,sess_37919,1.39,31.33,2024-04-13 23:09:00,3,11,5
1591,79,62,Banc Musculation,36,Decathlon Fit,Fitness,0,0,0,1,sess_54383,1.39,36.29,2024-10-25 14:30:00,3,11,5
1592,45,62,Banc Musculation,36,Decathlon Fit,Fitness,0,0,0,3,sess_64419,1.39,30.32,2024-03-22 04:10:00,3,11,5
1593,137,63,Gants Musculation,36,Decathlon Fit,Fitness,0,0,0,5,sess_46861,9.54,40.97,2024-11-17 15:44:00,3,11,29
1594,64,63,Gants Musculation,36,Decathlon Fit,Fitness,1,0,15,1,sess_59724,9.54,66.39,2024-03-10 12:30:00,3,11,29
1595,123,63,Gants Musculation,36,Decathlon Fit,Fitness,1,0,97,2,sess_84961,9.54,76.71,2025-04-21 14:37:00,3,11,29
1596,47,63,Gants Musculation,36,Decathlon Fit,Fitness,0,0,0,4,sess_55066,9.54,89.4,2025-04-29 21:36:00,3,11,29
1597,87,63,Gants Musculation,36,Decathlon Fit,Fitness,1,1,81,1,sess_29593,9.54,88.65,2024-12-12 12:58:00,3,11,29
1598,29,63,Gants Musculation,36,Decathlon Fit,Fitness,1,0,26,2,sess_74847,9.54,96.16,2024-06-30 19:51:00,3,11,29
1599,5,63,Gants Musculation,36,Decathlon Fit,Fitness,1,1,69,5,sess_78214,9.54,89.1,2024-04-08 16:17:00,3,11,29
1600,7,63,Gants Musculation,36,Decathlon Fit,Fitness,1,0,83,4,sess_54239,9.54,31.86,2024-05-14 14:27:00,3,11,29
1601,70,58,Tapis Yoga Premium,36,Decathlon Fit,Fitness,1,1,164,4,sess_12518,1.81,65.94,2024-01-06 23:36:00,3,11,67
1602,78,58,Tapis Yoga Premium,36,Decathlon Fit,Fitness,0,0,0,4,sess_98067,1.81,19.96,2024-07-17 01:44:00,3,11,67
1603,70,58,Tapis Yoga Premium,36,Decathlon Fit,Fitness,0,0,0,4,sess_54843,1.81,33.56,2025-03-13 13:26:00,3,11,67
1604,34,58,Tapis Yoga Premium,36,Decathlon Fit,Fitness,0,0,0,3,sess_20919,1.81,71.91,2024-09-07 09:17:00,3,11,67
1605,116,58,Tapis Yoga Premium,36,Decathlon Fit,Fitness,0,0,0,1,sess_24879,1.81,80.55,2025-03-17 16:57:00,3,11,67
1606,6,58,Tapis Yoga Premium,36,Decathlon Fit,Fitness,1,1,100,2,sess_41056,1.81,80.62,2024-02-03 04:36:00,3,11,67
1607,20,61,Corde Battle Rope 12m,36,Decathlon Fit,Fitness,0,0,0,1,sess_30479,8.43,72.31,2024-06-23 19:04:00,3,11,21
1608,150,61,Corde Battle Rope 12m,36,Decathlon Fit,Fitness,1,0,161,4,sess_28181,8.43,63.1,2024-03-03 01:45:00,3,11,21
1609,52,61,Corde Battle Rope 12m,36,Decathlon Fit,Fitness,0,0,0,1,sess_99863,8.43,18.56,2024-02-16 00:27:00,3,11,21
1610,60,61,Corde Battle Rope 12m,36,Decathlon Fit,Fitness,1,0,140,2,sess_35860,8.43,5.0,2024-04-08 15:52:00,3,11,21
1611,127,61,Corde Battle Rope 12m,36,Decathlon Fit,Fitness,1,0,156,5,sess_34238,8.43,70.63,2025-03-18 01:28:00,3,11,21
1612,130,61,Corde Battle Rope 12m,36,Decathlon Fit,Fitness,0,0,0,1,sess_81040,8.43,7.96,2024-05-14 04:56:00,3,11,21
1613,148,61,Corde Battle Rope 12m,36,Decathlon Fit,Fitness,0,0,0,2,sess_52127,8.43,70.0,2024-02-08 06:11:00,3,11,21
1614,42,63,Gants Musculation,37,Domyos,Fitness,0,0,0,4,sess_93964,2.04,63.53,2024-11-03 13:32:00,3,12,29
1615,74,63,Gants Musculation,37,Domyos,Fitness,0,0,0,2,sess_10915,2.04,42.65,2025-01-11 07:33:00,3,12,29
1616,65,63,Gants Musculation,37,Domyos,Fitness,1,1,93,3,sess_91244,2.04,75.43,2025-04-07 23:03:00,3,12,29
1617,111,63,Gants Musculation,37,Domyos,Fitness,0,0,0,1,sess_98408,2.04,67.4,2024-08-16 00:47:00,3,12,29
1618,23,63,Gants Musculation,37,Domyos,Fitness,0,0,0,3,sess_89364,2.04,58.81,2024-07-04 22:43:00,3,12,29
1619,17,63,Gants Musculation,37,Domyos,Fitness,0,0,0,5,sess_72973,2.04,26.24,2024-08-18 11:47:00,3,12,29
1620,95,63,Gants Musculation,37,Domyos,Fitness,0,0,0,4,sess_39899,2.04,30.02,2024-10-06 23:12:00,3,12,29
1621,44,63,Gants Musculation,37,Domyos,Fitness,1,0,88,1,sess_70868,2.04,69.09,2025-04-17 12:29:00,3,12,29
1622,116,63,Gants Musculation,37,Domyos,Fitness,0,0,0,2,sess_28275,2.04,14.21,2024-08-02 00:55:00,3,12,29
1623,82,63,Gants Musculation,37,Domyos,Fitness,0,0,0,4,sess_66935,2.04,98.98,2024-07-23 11:00:00,3,12,29
1624,45,63,Gants Musculation,37,Domyos,Fitness,1,1,105,2,sess_54212,2.04,59.29,2024-08-29 04:17:00,3,12,29
1625,51,63,Gants Musculation,37,Domyos,Fitness,1,0,145,1,sess_73771,2.04,49.73,2024-05-22 07:12:00,3,12,29
1626,128,58,Tapis Yoga Premium,37,Domyos,Fitness,0,0,0,4,sess_56316,7.34,43.51,2024-09-06 21:03:00,3,12,67
1627,28,58,Tapis Yoga Premium,37,Domyos,Fitness,1,0,41,1,sess_38364,7.34,95.3,2024-04-30 16:31:00,3,12,67
1628,107,58,Tapis Yoga Premium,37,Domyos,Fitness,0,0,0,4,sess_50712,7.34,1.3,2024-03-22 10:40:00,3,12,67
1629,110,58,Tapis Yoga Premium,37,Domyos,Fitness,1,0,100,5,sess_26794,7.34,12.18,2025-02-17 22:55:00,3,12,67
1630,95,58,Tapis Yoga Premium,37,Domyos,Fitness,1,1,111,5,sess_40597,7.34,97.04,2024-05-06 06:20:00,3,12,67
1631,81,58,Tapis Yoga Premium,37,Domyos,Fitness,1,0,89,4,sess_26663,7.34,78.68,2024-12-23 06:57:00,3,12,67
1632,83,58,Tapis Yoga Premium,37,Domyos,Fitness,1,0,65,5,sess_83832,7.34,97.11,2025-02-20 07:31:00,3,12,67
1633,121,58,Tapis Yoga Premium,37,Domyos,Fitness,0,0,0,1,sess_52159,7.34,31.35,2024-07-15 04:39:00,3,12,67
1634,21,58,Tapis Yoga Premium,37,Domyos,Fitness,0,0,0,5,sess_18772,7.34,49.09,2025-04-01 23:17:00,3,12,67
1635,116,58,Tapis Yoga Premium,37,Domyos,Fitness,0,0,0,4,sess_57681,7.34,77.74,2024-05-21 22:09:00,3,12,67
1636,16,58,Tapis Yoga Premium,37,Domyos,Fitness,0,0,0,4,sess_91350,7.34,24.66,2024-06-16 11:52:00,3,12,67
1637,124,58,Tapis Yoga Premium,37,Domyos,Fitness,1,0,85,5,sess_94651,7.34,14.61,2024-11-05 17:12:00,3,12,67
1638,49,58,Tapis Yoga Premium,37,Domyos,Fitness,1,1,54,5,sess_42535,7.34,60.51,2024-09-25 16:18:00,3,12,67
1639,97,58,Tapis Yoga Premium,37,Domyos,Fitness,0,0,0,4,sess_28882,7.34,70.06,2024-06-01 08:13:00,3,12,67
1640,76,58,Tapis Yoga Premium,37,Domyos,Fitness,0,0,0,1,sess_70940,7.34,2.88,2024-08-03 02:23:00,3,12,67
1641,38,58,Tapis Yoga Premium,37,Domyos,Fitness,0,0,0,4,sess_51168,7.34,62.59,2024-10-31 14:48:00,3,12,67
1642,28,58,Tapis Yoga Premium,37,Domyos,Fitness,1,0,77,3,sess_52310,7.34,45.59,2024-03-24 18:08:00,3,12,67
1643,5,58,Tapis Yoga Premium,37,Domyos,Fitness,1,0,41,1,sess_82106,7.34,5.24,2024-06-10 23:24:00,3,12,67
1644,7,58,Tapis Yoga Premium,37,Domyos,Fitness,1,1,13,4,sess_84136,7.34,64.63,2024-11-25 09:20:00,3,12,67
1645,146,58,Tapis Yoga Premium,37,Domyos,Fitness,1,0,38,1,sess_18899,7.34,88.33,2024-09-11 02:59:00,3,12,67
1646,36,58,Tapis Yoga Premium,37,Domyos,Fitness,1,0,28,2,sess_54323,7.34,10.23,2025-01-21 11:22:00,3,12,67
1647,21,58,Tapis Yoga Premium,37,Domyos,Fitness,1,0,20,4,sess_61903,7.34,34.36,2024-09-25 13:41:00,3,12,67
1648,40,58,Tapis Yoga Premium,37,Domyos,Fitness,0,0,0,5,sess_44177,7.34,82.28,2024-08-17 05:07:00,3,12,67
1649,59,58,Tapis Yoga Premium,37,Domyos,Fitness,0,0,0,2,sess_39559,7.34,5.65,2024-01-13 01:41:00,3,12,67
1650,11,61,Corde Battle Rope 12m,38,Technogym,Fitness,1,1,40,1,sess_60793,7.95,21.9,2024-09-13 10:20:00,3,42,21
1651,102,61,Corde Battle Rope 12m,38,Technogym,Fitness,1,1,111,1,sess_36230,7.95,51.02,2024-10-08 02:02:00,3,42,21
1652,10,61,Corde Battle Rope 12m,38,Technogym,Fitness,0,0,0,2,sess_86229,7.95,22.95,2024-06-27 22:05:00,3,42,21
1653,95,61,Corde Battle Rope 12m,38,Technogym,Fitness,1,1,142,5,sess_91630,7.95,89.86,2024-01-04 20:47:00,3,42,21
1654,73,61,Corde Battle Rope 12m,38,Technogym,Fitness,1,1,56,3,sess_53841,7.95,55.63,2025-01-21 19:16:00,3,42,21
1655,51,61,Corde Battle Rope 12m,38,Technogym,Fitness,1,0,120,3,sess_95381,7.95,89.79,2024-01-15 14:38:00,3,42,21
1656,132,61,Corde Battle Rope 12m,38,Technogym,Fitness,1,0,32,4,sess_84738,7.95,20.46,2025-01-15 06:12:00,3,42,21
1657,77,61,Corde Battle Rope 12m,38,Technogym,Fitness,0,0,0,2,sess_94912,7.95,88.67,2024-07-03 14:03:00,3,42,21
1658,59,61,Corde Battle Rope 12m,38,Technogym,Fitness,0,0,0,5,sess_50619,7.95,89.02,2024-04-21 16:01:00,3,42,21
1659,4,61,Corde Battle Rope 12m,38,Technogym,Fitness,0,0,0,2,sess_60930,7.95,82.96,2024-04-15 15:46:00,3,42,21
1660,84,61,Corde Battle Rope 12m,38,Technogym,Fitness,1,1,130,4,sess_47400,7.95,98.42,2024-09-02 17:38:00,3,42,21
1661,64,61,Corde Battle Rope 12m,38,Technogym,Fitness,0,0,0,1,sess_16557,7.95,61.64,2025-03-12 00:39:00,3,42,21
1662,3,61,Corde Battle Rope 12m,38,Technogym,Fitness,1,1,150,3,sess_17017,7.95,93.02,2025-05-07 05:06:00,3,42,21
1663,95,61,Corde Battle Rope 12m,38,Technogym,Fitness,0,0,0,2,sess_46697,7.95,64.58,2025-01-14 11:04:00,3,42,21
1664,107,61,Corde Battle Rope 12m,38,Technogym,Fitness,1,1,41,1,sess_36825,7.95,29.75,2024-05-14 14:59:00,3,42,21
1665,31,61,Corde Battle Rope 12m,38,Technogym,Fitness,0,0,0,1,sess_21284,7.95,88.03,2024-03-30 00:07:00,3,42,21
1666,61,61,Corde Battle Rope 12m,38,Technogym,Fitness,1,0,74,4,sess_72878,7.95,86.98,2024-01-12 22:36:00,3,42,21
1667,17,61,Corde Battle Rope 12m,38,Technogym,Fitness,1,0,14,2,sess_71040,7.95,21.55,2024-09-11 13:53:00,3,42,21
1668,106,61,Corde Battle Rope 12m,38,Technogym,Fitness,1,1,21,2,sess_46905,7.95,97.29,2025-05-06 08:45:00,3,42,21
1669,123,61,Corde Battle Rope 12m,38,Technogym,Fitness,1,1,53,2,sess_10255,7.95,80.19,2024-04-30 22:28:00,3,42,21
1670,12,63,Gants Musculation,38,Technogym,Fitness,1,0,130,5,sess_16198,3.18,83.54,2025-02-09 07:45:00,3,42,29
1671,74,63,Gants Musculation,38,Technogym,Fitness,0,0,0,3,sess_31482,3.18,8.84,2025-02-24 15:34:00,3,42,29
1672,96,63,Gants Musculation,38,Technogym,Fitness,0,0,0,3,sess_55454,3.18,72.62,2024-06-13 23:40:00,3,42,29
1673,105,63,Gants Musculation,38,Technogym,Fitness,1,0,79,2,sess_74816,3.18,58.02,2024-03-16 21:48:00,3,42,29
1674,139,63,Gants Musculation,38,Technogym,Fitness,0,0,0,4,sess_28040,3.18,36.03,2024-11-04 08:56:00,3,42,29
1675,86,63,Gants Musculation,38,Technogym,Fitness,1,0,179,3,sess_76368,3.18,64.55,2024-03-25 01:21:00,3,42,29
1676,38,63,Gants Musculation,38,Technogym,Fitness,0,0,0,5,sess_85195,3.18,34.16,2025-01-16 05:54:00,3,42,29
1677,36,63,Gants Musculation,38,Technogym,Fitness,1,0,33,2,sess_78100,3.18,82.47,2024-09-13 17:02:00,3,42,29
1678,27,63,Gants Musculation,38,Technogym,Fitness,0,0,0,5,sess_39724,3.18,0.4,2024-12-06 05:47:00,3,42,29
1679,86,63,Gants Musculation,38,Technogym,Fitness,0,0,0,4,sess_61768,3.18,11.69,2025-02-12 11:35:00,3,42,29
1680,134,63,Gants Musculation,38,Technogym,Fitness,0,0,0,4,sess_23949,3.18,21.91,2024-07-27 22:48:00,3,42,29
1681,58,63,Gants Musculation,38,Technogym,Fitness,0,0,0,4,sess_10078,3.18,15.57,2025-01-20 06:45:00,3,42,29
1682,130,63,Gants Musculation,38,Technogym,Fitness,0,0,0,1,sess_63230,3.18,49.52,2024-12-21 09:15:00,3,42,29
1683,78,63,Gants Musculation,38,Technogym,Fitness,1,0,11,2,sess_25869,3.18,54.2,2024-01-09 00:18:00,3,42,29
1684,54,63,Gants Musculation,38,Technogym,Fitness,0,0,0,2,sess_25591,3.18,82.77,2024-02-04 08:28:00,3,42,29
1685,109,63,Gants Musculation,38,Technogym,Fitness,1,0,92,3,sess_49817,3.18,66.16,2024-07-17 11:13:00,3,42,29
1686,110,63,Gants Musculation,38,Technogym,Fitness,0,0,0,5,sess_99013,3.18,58.97,2024-11-10 18:02:00,3,42,29
1687,126,63,Gants Musculation,38,Technogym,Fitness,1,1,126,1,sess_80650,3.18,50.0,2025-03-16 12:48:00,3,42,29
1688,26,63,Gants Musculation,38,Technogym,Fitness,0,0,0,4,sess_13581,3.18,68.86,2024-06-28 21:31:00,3,42,29
1689,98,63,Gants Musculation,38,Technogym,Fitness,0,0,0,1,sess_81268,3.18,96.28,2024-02-14 15:16:00,3,42,29
1690,24,63,Gants Musculation,38,Technogym,Fitness,0,0,0,1,sess_59787,3.18,24.54,2024-11-19 03:29:00,3,42,29
1691,87,63,Gants Musculation,38,Technogym,Fitness,1,1,146,2,sess_69139,3.18,60.36,2025-02-01 22:54:00,3,42,29
1692,56,63,Gants Musculation,38,Technogym,Fitness,1,1,177,5,sess_76361,3.18,41.06,2025-02-03 00:59:00,3,42,29
1693,114,63,Gants Musculation,38,Technogym,Fitness,1,0,104,1,sess_16385,3.18,50.21,2025-02-14 17:41:00,3,42,29
1694,65,63,Gants Musculation,38,Technogym,Fitness,0,0,0,5,sess_31331,3.18,11.77,2024-03-30 14:18:00,3,42,29
1695,75,61,Corde Battle Rope 12m,39,Life Fitness,Fitness,1,1,24,5,sess_42642,6.59,33.14,2024-04-11 15:31:00,3,22,21
1696,2,61,Corde Battle Rope 12m,39,Life Fitness,Fitness,0,0,0,4,sess_59377,6.59,77.57,2025-04-08 05:49:00,3,22,21
1697,12,61,Corde Battle Rope 12m,39,Life Fitness,Fitness,1,0,131,3,sess_25216,6.59,18.27,2024-04-27 22:28:00,3,22,21
1698,26,61,Corde Battle Rope 12m,39,Life Fitness,Fitness,0,0,0,2,sess_13103,6.59,13.92,2025-04-29 19:36:00,3,22,21
1699,113,61,Corde Battle Rope 12m,39,Life Fitness,Fitness,0,0,0,4,sess_58272,6.59,36.67,2024-01-11 22:33:00,3,22,21
1700,140,61,Corde Battle Rope 12m,39,Life Fitness,Fitness,1,0,113,1,sess_44442,6.59,41.86,2024-02-04 02:05:00,3,22,21
1701,122,57,Haltères Réglables 20kg,39,Life Fitness,Fitness,1,0,40,4,sess_21321,3.21,50.71,2024-03-02 00:10:00,3,22,34
1702,147,57,Haltères Réglables 20kg,39,Life Fitness,Fitness,1,0,100,2,sess_18758,3.21,66.46,2024-10-12 08:30:00,3,22,34
1703,48,57,Haltères Réglables 20kg,39,Life Fitness,Fitness,0,0,0,5,sess_49366,3.21,41.33,2024-04-28 06:09:00,3,22,34
1704,35,57,Haltères Réglables 20kg,39,Life Fitness,Fitness,1,0,33,4,sess_86752,3.21,1.12,2024-09-25 21:17:00,3,22,34
1705,136,57,Haltères Réglables 20kg,39,Life Fitness,Fitness,0,0,0,1,sess_72965,3.21,30.33,2024-06-12 07:55:00,3,22,34
1706,55,57,Haltères Réglables 20kg,39,Life Fitness,Fitness,1,1,49,2,sess_92186,3.21,66.4,2024-07-17 17:40:00,3,22,34
1707,139,57,Haltères Réglables 20kg,39,Life Fitness,Fitness,1,0,22,1,sess_84207,3.21,14.61,2024-09-01 16:04:00,3,22,34
1708,43,57,Haltères Réglables 20kg,39,Life Fitness,Fitness,1,0,62,2,sess_17821,3.21,62.69,2025-02-27 08:26:00,3,22,34
1709,111,57,Haltères Réglables 20kg,39,Life Fitness,Fitness,0,0,0,1,sess_58979,3.21,87.07,2024-01-15 06:42:00,3,22,34
1710,101,57,Haltères Réglables 20kg,39,Life Fitness,Fitness,0,0,0,4,sess_90595,3.21,60.64,2025-01-18 04:30:00,3,22,34
1711,131,57,Haltères Réglables 20kg,39,Life Fitness,Fitness,0,0,0,4,sess_78322,3.21,64.6,2024-03-21 07:38:00,3,22,34
1712,74,57,Haltères Réglables 20kg,39,Life Fitness,Fitness,1,1,21,4,sess_29079,3.21,77.31,2024-10-14 02:45:00,3,22,34
1713,11,57,Haltères Réglables 20kg,39,Life Fitness,Fitness,1,0,92,3,sess_52872,3.21,27.74,2024-06-04 17:38:00,3,22,34
